content_id,client_id,baseline_score,reason_code,action_label,impressions_90d,avg_position,content_age_days,is_declining_label
content_07ef601ef646,client_a88a7902cb,0,no_action,0,3613,8.2,126,1
content_2cce6b9eff8a,client_19581e27de,0,no_action,0,2221,6.2,236,0
content_8e4c8d698268,client_9400f1b21c,0,no_action,0,410,15.5,557,1
content_abe37bcc8db9,client_434c9b5ae5,0,no_action,0,99,19.5,105,1
content_2b902ae8c3a1,client_f369cb89fc,0,no_action,0,268,20.9,106,0
content_6554f95afdd7,client_8527a891e2,0,no_action,0,24,10.3,238,1
content_15a622775ebf,client_19581e27de,0,no_action,0,419,29.6,124,0
content_5d1d22f8dbdf,client_349c41201b,0,no_action,0,1978,6.4,124,1
content_ab11e71992b7,client_8722616204,0,no_action,0,462,8.5,96,1
content_83bc621f73e2,client_3fdba35f04,0,no_action,0,403,9.7,96,1
content_9bffe222a0f6,client_f369cb89fc,0,no_action,0,395,6.0,187,1
content_7f003d24f1c8,client_8527a891e2,0,no_action,0,3,45.0,348,1
content_6e8b416830ca,client_3fdba35f04,0,no_action,0,1623,18.8,117,1
content_096c9f804d01,client_3fdba35f04,0,no_action,0,954,2.7,263,1
content_10d63a032d3a,client_19581e27de,0,no_action,0,290,63.2,313,0
content_b893865b83e3,client_19581e27de,0,no_action,0,12947,8.0,139,0
content_1092524327c4,client_6208ef0f77,0,no_action,0,13307,8.3,286,0
content_6b5fb4940974,client_f369cb89fc,0,no_action,0,292,7.6,181,1
content_5e3007609e04,client_3fdba35f04,0,no_action,0,1613,15.2,124,1
content_74ee2d868b3c,client_25fc0e7096,0,no_action,0,3,0.0,122,0
content_2889225273bf,client_f74efabef1,0,no_action,0,10,8.2,148,0
content_320d01ce013f,client_25fc0e7096,0,no_action,0,3,0.0,103,0
content_c55c21b7f1a6,client_19581e27de,0,no_action,0,1197,7.4,148,1
content_d248f78edf97,client_f369cb89fc,0,no_action,0,967,7.7,95,1
content_ddfaa7971194,client_3fdba35f04,0,no_action,0,340,13.2,155,1
content_83f1c6044e8d,client_f74efabef1,0,no_action,0,814,6.6,92,1
content_64db1ef0c8dd,client_6208ef0f77,0,no_action,0,18933,9.8,307,0
content_666604ec3fc1,client_4ec9599fc2,0,no_action,0,35,3.4,375,1
content_ca050b901884,client_e29c9c180c,0,no_action,0,2,2.0,320,0
content_d78108f2a1d6,client_19581e27de,0,no_action,0,2939,7.3,148,1
content_fee2e4d1d042,client_19581e27de,0,no_action,0,13090,9.6,480,1
content_f04368f05d48,client_4e07408562,0,no_action,0,335,26.2,300,1
content_9773d378e2e0,client_2c624232cd,0,no_action,0,193,72.9,517,0
content_44a634dc98ee,client_3fdba35f04,0,no_action,0,178,20.4,284,1
content_fabab9695b31,client_3fdba35f04,0,no_action,0,1479,19.8,117,1
content_2b7ea419bece,client_a88a7902cb,0,no_action,0,1162,10.6,125,1
content_3050a205bcce,client_9400f1b21c,0,no_action,0,763,5.0,307,1
content_1bca3a6e4b1c,client_7f2253d7e2,0,no_action,0,2097,12.8,132,0
content_c82bc0c24241,client_f369cb89fc,0,no_action,0,13676,4.3,106,1
content_18d83d6ef368,client_7f2253d7e2,0,no_action,0,8864,20.0,106,1
content_bb878c56b949,client_8527a891e2,0,no_action,0,10,42.0,348,1
content_a6e1dcd3aa87,client_25fc0e7096,0,no_action,0,3,0.0,91,0
content_d5c85b1638e2,client_d029fa3a95,0,no_action,0,74,5.2,221,1
content_d1f32bcc19d3,client_3fdba35f04,0,no_action,0,189,37.3,223,1
content_f5ec074c2c01,client_f74efabef1,0,no_action,0,102,12.0,117,1
content_8b71a7c484a0,client_19581e27de,0,no_action,0,22661,6.8,153,1
content_decc7ee17009,client_bbb965ab0c,0,no_action,0,1551,5.4,131,0
content_d7ccad3f6bbc,client_4e07408562,0,no_action,0,2585,7.7,504,0
content_cac9eaac0184,client_7f2253d7e2,0,no_action,0,6974,30.8,106,1
content_a9e7892f28ff,client_19581e27de,0,no_action,0,3422,4.4,313,1
content_c127dc7de3cd,client_a88a7902cb,0,no_action,0,55,9.8,119,1
content_81f55b12ea51,client_f369cb89fc,0,no_action,0,786,20.5,95,0
content_44714dd95833,client_6208ef0f77,0,no_action,0,2362,10.6,144,1
content_e5a3da9fd4b3,client_a88a7902cb,0,no_action,0,859,39.6,154,1
content_06521c9216a0,client_f369cb89fc,0,no_action,0,7,0.6,126,0
content_80c35cac95c1,client_f74efabef1,0,no_action,0,1217,11.0,97,1
content_0e22f3e72c38,client_8527a891e2,0,no_action,0,54,13.3,91,1
content_a640f4c92b1a,client_bdd2d3af3a,0,no_action,0,584,8.9,91,1
content_318098e3920c,client_f369cb89fc,0,no_action,0,16,3.3,117,0
content_7b12b2c530d6,client_3fdba35f04,0,no_action,0,289,33.3,165,1
content_27f01e9e169c,client_19581e27de,0,no_action,0,18699,4.5,236,0
content_7ad63221e5e1,client_19581e27de,0,no_action,0,5209,5.4,313,1
content_6101db1e202c,client_6208ef0f77,0,no_action,0,26242,27.2,90,1
content_0b7b36c4a65a,client_6208ef0f77,0,no_action,0,522,4.0,98,1
content_7067eb77be0e,client_19581e27de,0,no_action,0,231,26.8,466,1
content_9e1966888068,client_6208ef0f77,0,no_action,0,872,1.8,90,1
content_294db7b2994e,client_3fdba35f04,0,no_action,0,12335,15.5,165,0
content_2cfca29b0c9a,client_3fdba35f04,0,no_action,0,5311,7.0,284,0
content_62b053107a02,client_349c41201b,0,no_action,0,408,14.8,126,0
content_ef9f82e49c4b,client_19581e27de,0,no_action,0,275,5.6,445,1
content_2332fa52beae,client_4e07408562,0,no_action,0,2645,8.6,230,1
content_31b10f132c97,client_8722616204,0,no_action,0,3,3.3,109,1
content_12993681a7c9,client_8722616204,0,no_action,0,36,13.1,96,1
content_f6c2ff412735,client_349c41201b,0,no_action,0,4314,6.4,148,1
content_aa18aeb22ac3,client_7f2253d7e2,0,no_action,0,8014,6.4,90,1
content_e0279c1f1936,client_a88a7902cb,0,no_action,0,850,37.0,119,0
content_b41771ba9ed8,client_19581e27de,0,no_action,0,476,13.7,362,1
content_605cd753b78d,client_f369cb89fc,0,no_action,0,781,8.6,117,1
content_e5ae436f9a16,client_4e07408562,0,no_action,0,117741,3.0,421,0
content_ba8943e240b7,client_f74efabef1,0,no_action,0,10,13.4,175,0
content_edff5b0cf4a1,client_7f2253d7e2,0,no_action,0,150,51.0,224,1
content_08783b2ce2f3,client_e29c9c180c,0,no_action,0,1,0.0,313,0
content_2ac5b691fa27,client_4e07408562,0,no_action,0,73,32.1,390,1
content_25257dc418c9,client_19581e27de,0,no_action,0,4843,3.4,236,0
content_4cd5452fc208,client_19581e27de,0,no_action,0,9274,7.6,482,1
content_f5b2d4a27311,client_19581e27de,0,no_action,0,559,8.8,124,1
content_bd3d5c9530a1,client_e29c9c180c,0,no_action,0,3,25.0,230,0
content_a620eb7f4685,client_7f2253d7e2,0,no_action,0,6463,18.8,147,1
content_a058442fa0f6,client_4e07408562,0,no_action,0,1253,9.0,421,0
content_c34f7023e99d,client_6208ef0f77,0,no_action,0,20362,8.3,144,1
content_ad697d52e372,client_6208ef0f77,0,no_action,0,8178,12.7,139,0
content_e2b7c6ead6ff,client_19581e27de,0,no_action,0,1948,27.1,144,1
content_3437133c7ccf,client_4e07408562,0,no_action,0,49256,7.0,421,1
content_0aa31f1d81e6,client_19581e27de,0,no_action,0,54,24.6,482,0
content_cd1c625b8cbb,client_19581e27de,0,no_action,0,466,11.0,482,0
content_9a2747af2adb,client_f369cb89fc,0,no_action,0,123,3.9,141,0
content_b06ba2f52634,client_6208ef0f77,0,no_action,0,139,11.0,125,1
content_db296fcb6a53,client_f369cb89fc,0,no_action,0,53,2.5,138,1
content_88cd6a49a254,client_6208ef0f77,0,no_action,0,186,14.4,300,0
content_3d70fd14f3cc,client_19581e27de,0,no_action,0,51,20.2,463,1
content_b8d3e0ffaf08,client_e629fa6598,0,no_action,0,1,22.0,358,0
content_65ce101bd739,client_8527a891e2,0,no_action,0,4,6.5,144,0
content_0a08a44b7770,client_19581e27de,0,no_action,0,3233,4.6,482,1
content_056a4ea39f27,client_f74efabef1,0,no_action,0,3940,6.7,117,0
content_aaaa8246fb79,client_19581e27de,0,no_action,0,8071,8.9,329,1
content_82331f2ede67,client_f74efabef1,0,no_action,0,742,14.6,148,0
content_b063ed520b55,client_19581e27de,0,no_action,0,16786,5.4,126,1
content_21b3d827d451,client_3fdba35f04,0,no_action,0,38894,39.4,165,1
content_9bca8745b2db,client_19581e27de,0,no_action,0,252,58.1,313,0
content_10dda3634834,client_19581e27de,0,no_action,0,9813,9.6,463,1
content_c2a7ebab5927,client_19581e27de,0,no_action,0,14706,7.4,482,1
content_d147fe67910a,client_8527a891e2,0,no_action,0,4,10.5,223,0
content_8b32e2b808f4,client_f74efabef1,0,no_action,0,354,18.3,175,0
content_102a6be50990,client_d4735e3a26,0,no_action,0,10,5.0,310,1
content_03805f05bb00,client_b4944c6ff0,0,no_action,0,1455,1.8,95,1
content_d015eb800625,client_d029fa3a95,0,no_action,0,1064,8.5,172,0
content_ea443d23edd8,client_25fc0e7096,0,no_action,0,3,0.0,279,0
content_6045edc6aae5,client_19581e27de,0,no_action,0,6797,6.2,421,1
content_5d5f645e0162,client_349c41201b,0,no_action,0,874,11.4,148,1
content_2e2a634851a0,client_d029fa3a95,0,no_action,0,81,10.6,232,1
content_f727cdbe8c5a,client_d4735e3a26,0,no_action,0,34,17.4,298,1
content_1c58d627d6cd,client_d4735e3a26,0,no_action,0,2,26.0,295,0
content_11102e17411b,client_f74efabef1,0,no_action,0,11743,6.9,175,1
content_3618fa134786,client_2c624232cd,0,no_action,0,43,58.3,438,0
content_d5b117bc468e,client_349c41201b,0,no_action,0,264,7.6,154,1
content_e489a56b1b9f,client_f369cb89fc,0,no_action,0,682,7.0,131,1
content_2c7d1dcb1a18,client_f369cb89fc,0,no_action,0,39,8.7,117,0
content_1c4abe3464d7,client_f369cb89fc,0,no_action,0,7529,5.3,97,0
content_015bbe67f8dc,client_19581e27de,0,no_action,0,1507,6.1,330,0
content_4f5e18eac4f6,client_6208ef0f77,0,no_action,0,82,17.2,148,1
content_fd3592295ab3,client_4e07408562,0,no_action,0,2552,10.0,230,0
content_4fbc7d574ae7,client_25fc0e7096,0,no_action,0,3,0.0,98,0
content_73bd61a6fe71,client_e29c9c180c,0,no_action,0,3,8.3,321,0
content_aef6b93b07ad,client_19581e27de,0,no_action,0,24330,4.4,95,0
content_1c650c099509,client_19581e27de,0,no_action,0,1932,5.4,257,0
content_35887efa40cf,client_6208ef0f77,0,no_action,0,554,10.9,144,1
content_ad6c1ce890f5,client_3fdba35f04,0,no_action,0,386,14.3,263,1
content_39678687bb17,client_8722616204,0,no_action,0,31,7.7,228,1
content_01e6f180a032,client_8527a891e2,0,no_action,0,121,62.2,273,1
content_50e9ab9ec96a,client_9f14025af0,0,no_action,0,8,19.5,298,0
content_7b06c3ec3b03,client_4ec9599fc2,0,no_action,0,35,4.4,322,1
content_423fa5fb6cd2,client_7f2253d7e2,0,no_action,0,9595,10.4,96,1
content_45ea75ee082b,client_19581e27de,0,no_action,0,42,49.9,389,1
content_f677ca3265da,client_19581e27de,0,no_action,0,1939,7.4,236,1
content_82cb4787e57b,client_d029fa3a95,0,no_action,0,119,6.4,172,0
content_3474313ba641,client_19581e27de,0,no_action,0,2762,2.9,329,0
content_92698ba603df,client_f369cb89fc,0,no_action,0,21,4.6,138,1
content_18834455f241,client_6208ef0f77,0,no_action,0,781,32.3,148,1
content_193bcf42ff80,client_19581e27de,0,no_action,0,2644,3.5,236,1
content_a973528f18af,client_3fdba35f04,0,no_action,0,88,20.4,165,1
content_5fab23c7c087,client_25fc0e7096,0,no_action,0,3,0.0,129,0
content_94b61028667f,client_19581e27de,0,no_action,0,197,13.8,445,1
content_e172f809f8d1,client_f74efabef1,0,no_action,0,924,33.1,97,1
content_83f4b3f5b49e,client_6208ef0f77,0,no_action,0,70,39.2,229,1
content_b996521be9c9,client_4e07408562,0,no_action,0,4488,7.6,537,0
content_0f558d0e7c41,client_19581e27de,0,no_action,0,6405,5.1,329,1
content_e3961aa7b792,client_19581e27de,0,no_action,0,355,3.3,148,1
content_dd41aa13e4f5,client_f74efabef1,0,no_action,0,277,16.0,144,1
content_fc0ce7ceb74c,client_f74efabef1,0,no_action,0,3298,7.5,125,1
content_04524ae5d764,client_f74efabef1,0,no_action,0,727,11.9,97,0
content_2c98ce84fc8b,client_7f2253d7e2,0,no_action,0,618,4.9,90,1
content_019611fcc5f5,client_f74efabef1,0,no_action,0,2808,13.2,97,1
content_96dfde831b7b,client_a88a7902cb,0,no_action,0,1,2.0,180,1
content_292dec74256f,client_19581e27de,0,no_action,0,2525,7.6,480,0
content_2ecaf151826f,client_9f14025af0,0,no_action,0,1,0.0,250,0
content_09ce577e8af5,client_25fc0e7096,0,no_action,0,3,0.0,117,0
content_326b75787d39,client_349c41201b,0,no_action,0,24553,6.5,111,1
content_a5081f544640,client_6208ef0f77,0,no_action,0,5085,46.7,104,1
content_b7ad90f97e21,client_f369cb89fc,0,no_action,0,581,5.4,106,0
content_7e825b210e61,client_f74efabef1,0,no_action,0,2659,8.3,97,1
content_b11698edfb29,client_19581e27de,0,no_action,0,164,38.2,482,0
content_ef35f8f42bbb,client_19581e27de,0,no_action,0,4165,7.4,236,1
content_2fc7dcf0fb2f,client_3fdba35f04,0,no_action,0,907,8.4,117,1
content_b5735741b78d,client_f369cb89fc,0,no_action,0,8,15.6,187,1
content_1a523a39469b,client_19581e27de,0,no_action,0,58010,4.0,445,0
content_06b482e1592e,client_7f2253d7e2,0,no_action,0,1259,6.7,90,1
content_67f1b1a99996,client_349c41201b,0,no_action,0,11503,4.9,111,0
content_4a46bc087129,client_6208ef0f77,0,no_action,0,678,5.1,223,1
content_d8aaf3a9f5f9,client_19581e27de,0,no_action,0,2831,7.5,482,1
content_c4a452f85d2f,client_2c624232cd,0,no_action,0,11,23.5,517,0
content_d0b5a6da2965,client_3fdba35f04,0,no_action,0,256,21.9,144,1
content_f45a1dec11bc,client_19581e27de,0,no_action,0,231,10.0,330,1
content_bf175f29cad5,client_6208ef0f77,0,no_action,0,179,15.1,111,0
content_6919e5d1471f,client_8527a891e2,0,no_action,0,21,23.4,310,0
content_991f4e4fda79,client_19581e27de,0,no_action,0,1255,9.4,330,1
content_a68fc2b845ec,client_d029fa3a95,0,no_action,0,48,9.0,148,0
content_2b42dbd70a72,client_7f2253d7e2,0,no_action,0,1646,23.6,147,1
content_b694314765e5,client_d4735e3a26,0,no_action,0,4,3.3,301,1
content_5678c6372508,client_3fdba35f04,0,no_action,0,688,5.6,165,1
content_5c7c5413d5e8,client_f74efabef1,0,no_action,0,10745,7.1,144,0
content_9d5af08962dc,client_19581e27de,0,no_action,0,627,3.8,313,1
content_9b06c5850f00,client_e629fa6598,0,no_action,0,251,60.8,502,0
content_e3bcb9d283d0,client_19581e27de,0,no_action,0,808,7.5,421,0
content_3b2ae42d6240,client_3fdba35f04,0,no_action,0,1276,15.1,144,1
content_dda15944f84f,client_4e07408562,0,no_action,0,6392,4.8,230,0
content_9940a3967360,client_19581e27de,0,no_action,0,12005,4.3,236,1
content_1de940de6ed3,client_8527a891e2,0,no_action,0,22,6.7,127,0
content_1c2a062b2721,client_f369cb89fc,0,no_action,0,913,12.8,95,0
content_1832af5bc6c4,client_7f2253d7e2,0,no_action,0,4507,9.8,96,1
content_1771a1a3c43c,client_f369cb89fc,0,no_action,0,7,10.1,117,1
content_d9d02568526b,client_19581e27de,0,no_action,0,317,18.9,313,1
content_3652a5b2e378,client_25fc0e7096,0,no_action,0,3,0.0,124,0
content_231afdb6b227,client_19581e27de,0,no_action,0,169,28.5,313,1
content_2a7fb2b3c354,client_19581e27de,0,no_action,0,153,40.4,419,0
content_10bccefd83db,client_19581e27de,0,no_action,0,22810,4.4,362,0
content_b8bf3ef8a11d,client_a88a7902cb,0,no_action,0,1128,12.1,95,0
content_0ce4ee2846e7,client_4e07408562,0,no_action,0,311,10.5,348,1
content_7f719354751e,client_19581e27de,0,no_action,0,28557,4.7,119,0
content_1ef5e7d31916,client_7f2253d7e2,0,no_action,0,353,25.6,106,1
content_b2cb21940b47,client_f369cb89fc,0,no_action,0,124,7.8,187,1
content_3474a43ad37f,client_8527a891e2,0,no_action,0,4,4.0,310,1
content_f552433bab3c,client_3fdba35f04,0,no_action,0,337,1.8,124,1
content_b9d367532466,client_19581e27de,0,no_action,0,87,29.4,362,0
content_83e276764a37,client_19581e27de,0,no_action,0,178,7.0,441,0
content_9256aec46ce9,client_a88a7902cb,0,no_action,0,9,6.7,112,0
content_a6cb5ab8b859,client_8527a891e2,0,no_action,0,8,26.8,309,1
content_179f91df21e3,client_7f2253d7e2,0,no_action,0,3210,7.7,96,1
content_91c6365b5e43,client_19581e27de,0,no_action,0,31364,4.8,257,0
content_04997a7198db,client_6208ef0f77,0,no_action,0,2438,35.4,104,0
content_dde215c24811,client_3fdba35f04,0,no_action,0,13952,7.8,310,0
content_0136803b6373,client_98a3ab7c34,0,no_action,0,2,6.5,91,1
content_ffc464755d07,client_8527a891e2,0,no_action,0,15,27.4,275,0
content_a72baf2ea0bf,client_19581e27de,0,no_action,0,28413,4.1,482,0
content_7b9b536c5422,client_349c41201b,0,no_action,0,25729,8.6,119,0
content_ca1a4cf6ef7f,client_8722616204,0,no_action,0,106,9.1,140,1
content_cbd50367aea3,client_d4735e3a26,0,no_action,0,6,5.8,307,0
content_388572a79e64,client_3fdba35f04,0,no_action,0,235,19.2,165,1
content_32cd2bf27dd5,client_7f2253d7e2,0,no_action,0,1018,25.9,96,1
content_3f46daf52799,client_19581e27de,0,no_action,0,5964,5.2,441,0
content_c937b32e7591,client_a88a7902cb,0,no_action,0,47,5.2,95,1
content_d8836aa281d0,client_4e07408562,0,no_action,0,10075,9.5,545,1
content_1c7c3a8355a4,client_3fdba35f04,0,no_action,0,2,25.5,333,0
content_c80e45551441,client_3fdba35f04,0,no_action,0,6855,8.4,310,0
content_93b63fa77982,client_19581e27de,0,no_action,0,460,44.2,463,0
content_75daa451ded0,client_d029fa3a95,0,no_action,0,71,8.7,141,1
content_5201a113b7f5,client_a88a7902cb,0,no_action,0,754,76.8,148,1
content_b11173f073f9,client_bbb965ab0c,0,no_action,0,368,16.9,139,1
content_14b2996de02c,client_349c41201b,0,no_action,0,312,11.7,104,1
content_66105d9c5127,client_19581e27de,0,no_action,0,3898,7.5,148,1
content_b4acf154448d,client_8527a891e2,0,no_action,0,2,11.0,277,0
content_ab4f555bd77b,client_434c9b5ae5,0,no_action,0,366,12.1,105,1
content_d5d342f437fd,client_6208ef0f77,0,no_action,0,68,16.6,223,1
content_fc5bdea3ae5f,client_e29c9c180c,0,no_action,0,1,0.0,313,0
content_09eb2e978b69,client_6208ef0f77,0,no_action,0,6167,28.3,144,0
content_210c230f92ea,client_7f2253d7e2,0,no_action,0,2126,14.6,110,1
content_8cebeb8de6ce,client_f74efabef1,0,no_action,0,309,14.5,148,0
content_6fffcdfb9fbb,client_f369cb89fc,0,no_action,0,27,15.1,180,1
content_6507e3864625,client_8527a891e2,0,no_action,0,17,14.5,127,0
content_e2fbce17a66d,client_d4735e3a26,0,no_action,0,19,9.4,283,0
content_4a45b28cfd2e,client_349c41201b,0,no_action,0,21202,8.9,95,0
content_36ae8f8944d6,client_f369cb89fc,0,no_action,0,9,5.0,126,1
content_dc765c7fc8e9,client_d029fa3a95,0,no_action,0,112,7.8,221,0
content_db125777063e,client_3fdba35f04,0,no_action,0,7489,28.9,174,1
content_74988334f311,client_d029fa3a95,0,no_action,0,40,6.4,144,1
content_1544109dc467,client_25fc0e7096,0,no_action,0,3,0.0,120,0
content_c858cef28937,client_8527a891e2,0,no_action,0,6,29.2,90,1
content_b01e11168073,client_3fdba35f04,0,no_action,0,2772,37.7,165,1
content_721e078d94ea,client_19581e27de,0,no_action,0,61,38.9,482,0
content_08679f3507b9,client_3fdba35f04,0,no_action,0,864,8.0,111,1
content_9ff56c1ee755,client_8722616204,0,no_action,0,6,6.7,98,1
content_0eb4273ec881,client_6208ef0f77,0,no_action,0,14330,27.4,151,1
content_68fb5ccdc5a2,client_8527a891e2,0,no_action,0,8,13.3,174,0
content_f85e732d9328,client_d029fa3a95,0,no_action,0,406,27.3,148,1
content_7b7957a368d7,client_d029fa3a95,0,no_action,0,265,7.7,221,0
content_8d34aba2a58d,client_349c41201b,0,no_action,0,619,8.4,95,1
content_2091f2fa56f5,client_19581e27de,0,no_action,0,31,11.4,445,1
content_0f5390361606,client_19581e27de,0,no_action,0,429,36.8,313,0
content_65acd6ada260,client_19581e27de,0,no_action,0,131,19.5,463,0
content_7008678002c8,client_3fdba35f04,0,no_action,0,365,38.3,111,1
content_e736f41f7ca0,client_19581e27de,0,no_action,0,114,51.0,313,0
content_e1e89977dfd3,client_19581e27de,0,no_action,0,234,25.3,463,0
content_18edc5569905,client_349c41201b,0,no_action,0,14234,6.6,104,1
content_b3255f39bdbd,client_d4735e3a26,0,no_action,0,5,22.8,309,0
content_20112fe50abb,client_f369cb89fc,0,no_action,0,60,4.7,138,1
content_f3abf132d293,client_3fdba35f04,0,no_action,0,1065,8.3,139,1
content_2e925b3780f0,client_19581e27de,0,no_action,0,1225,8.7,389,1
content_79d3fd3d584c,client_d029fa3a95,0,no_action,0,61,4.9,130,0
content_9da369253759,client_d4735e3a26,0,no_action,0,4,2.3,306,0
content_a7adda96e765,client_25fc0e7096,0,no_action,0,3,0.0,315,0
content_62976ea24033,client_6208ef0f77,0,no_action,0,8696,32.5,104,1
content_ea3d34d903c5,client_e29c9c180c,0,no_action,0,20,6.7,312,1
content_370f162b9110,client_8527a891e2,0,no_action,0,112,6.3,238,1
content_914cdf06fcf1,client_4ec9599fc2,0,no_action,0,77,6.1,348,1
content_ce4587bfc7a4,client_19581e27de,0,no_action,0,11297,6.6,482,0
content_8a2109d75503,client_e29c9c180c,0,no_action,0,6,17.7,321,1
content_933a259fdf49,client_6208ef0f77,0,no_action,0,3047,4.7,111,1
content_36d8ddaf2e53,client_f369cb89fc,0,no_action,0,838,4.3,138,1
content_020e342f9904,client_8722616204,0,no_action,0,6,12.2,96,1
content_ed977b929020,client_25fc0e7096,0,no_action,0,3,0.0,112,0
content_760a029ba681,client_f74efabef1,0,no_action,0,4,7.5,144,0
content_3b26815717ae,client_f369cb89fc,0,no_action,0,4650,28.5,97,0
content_08baa85609e0,client_19581e27de,0,no_action,0,5090,6.0,236,0
content_d14b7e0a9b6e,client_3fdba35f04,0,no_action,0,85,29.1,165,1
content_daa2dc5a0441,client_3fdba35f04,0,no_action,0,597,25.3,111,1
content_42b1fa5dbde8,client_a88a7902cb,0,no_action,0,259,8.2,90,1
content_4f4bcbc4dce3,client_19581e27de,0,no_action,0,370,19.8,236,1
content_7b44373dc20b,client_3fdba35f04,0,no_action,0,1756,24.9,95,1
content_caa8e4dab1ae,client_a88a7902cb,0,no_action,0,156,6.6,112,1
content_20500b16cf57,client_d4735e3a26,0,no_action,0,7,6.1,285,0
content_e6d640e9bd9d,client_bbb965ab0c,0,no_action,0,325,11.3,120,1
content_6b6bea70b9ca,client_6208ef0f77,0,no_action,0,365,25.9,124,1
content_d4f399323c0d,client_f74efabef1,0,no_action,0,54,23.4,105,1
content_923b6691960f,client_3fdba35f04,0,no_action,0,3538,14.0,139,1
content_b5e108e2dff5,client_3fdba35f04,0,no_action,0,1117,18.8,155,1
content_175ea196d3e0,client_d4735e3a26,0,no_action,0,3,0.3,289,0
content_799bb10d6c76,client_d029fa3a95,0,no_action,0,11670,8.9,280,1
content_557fe9494c53,client_4e07408562,0,no_action,0,6957,6.5,445,1
content_9594f17f25e2,client_6208ef0f77,0,no_action,0,131,11.5,95,1
content_4260b05bf1cc,client_6208ef0f77,0,no_action,0,219,8.9,111,1
content_e124b9e2b959,client_3fdba35f04,0,no_action,0,1984,20.1,165,1
content_346888d13015,client_e29c9c180c,0,no_action,0,2,19.0,228,0
content_fbf521ee13d6,client_434c9b5ae5,0,no_action,0,31,5.7,105,0
content_c4de3c855f68,client_3fdba35f04,0,no_action,0,429,26.0,310,1
content_da6ea25299bf,client_3fdba35f04,0,no_action,0,50,22.5,223,1
content_adece88d56fe,client_8722616204,0,no_action,0,33,7.3,96,1
content_35f0c547bfa2,client_f74efabef1,0,no_action,0,161,11.2,92,1
content_642745013260,client_f369cb89fc,0,no_action,0,282,6.9,145,1
content_97c7a8edb29a,client_a88a7902cb,0,no_action,0,560,71.2,98,1
content_a45fb5dc4413,client_19581e27de,0,no_action,0,1110,8.2,148,1
content_0309d85ecdc7,client_8722616204,0,no_action,0,30,9.4,183,1
content_e19bf7805d6f,client_d029fa3a95,0,no_action,0,88,7.8,281,1
content_753492c01ceb,client_6208ef0f77,0,no_action,0,6556,16.5,98,0
content_33775280bbfd,client_19581e27de,0,no_action,0,201,16.6,98,0
content_8c60c34ea4d7,client_a88a7902cb,0,no_action,0,113,38.5,138,1
content_7ee674751acf,client_349c41201b,0,no_action,0,526,21.3,168,1
content_cf11e5bef79f,client_e629fa6598,0,no_action,0,242,66.4,460,0
content_6957ac0b6cb7,client_19581e27de,0,no_action,0,10820,6.4,103,0
content_5cb13cf504a2,client_4e07408562,0,no_action,0,4687,7.2,347,0
content_2d82d4f4442e,client_f369cb89fc,0,no_action,0,33,37.9,131,0
content_2505975faca9,client_e29c9c180c,0,no_action,0,6,80.2,347,1
content_c6d5149c041f,client_19581e27de,0,no_action,0,1029,7.6,482,1
content_3e645f59f38f,client_d4735e3a26,0,no_action,0,13,3.3,309,0
content_e67a0f94cf3a,client_19581e27de,0,no_action,0,86,13.8,466,0
content_ae758b67a3ee,client_6208ef0f77,0,no_action,0,5517,4.0,286,1
content_7ed44c13732b,client_7f2253d7e2,0,no_action,0,1046,26.5,141,1
content_8f301b20e516,client_19581e27de,0,no_action,0,2319,6.0,236,1
content_912cdef31b10,client_19581e27de,0,no_action,0,243,54.3,480,0
content_251d298116e3,client_4e07408562,0,no_action,0,3177,7.4,537,0
content_9db40e41d57d,client_f369cb89fc,0,no_action,0,2083,16.3,95,1
content_bbca724138f2,client_6208ef0f77,0,no_action,0,75,12.1,236,1
content_42329a1ee0c7,client_f369cb89fc,0,no_action,0,260,5.2,187,1
content_c3e4ddfb8650,client_8527a891e2,0,no_action,0,7,4.7,238,1
content_f68fc903dd4f,client_f369cb89fc,0,no_action,0,3,7.0,126,1
content_29eb952a2da6,client_349c41201b,0,no_action,0,661,10.2,165,0
content_0c0520ae9695,client_19581e27de,0,no_action,0,90,35.6,463,1
content_f0d2cde9cec5,client_f369cb89fc,0,no_action,0,326,6.8,138,1
content_a466b8ddcbbf,client_6208ef0f77,0,no_action,0,2969,11.4,125,1
content_6553f210db6d,client_8527a891e2,0,no_action,0,264,49.4,275,1
content_3cdfcc3b7de0,client_19581e27de,0,no_action,0,8224,4.7,329,0
content_d0a0231a11a5,client_98a3ab7c34,0,no_action,0,15,23.7,106,1
content_c3e80bcd8720,client_6208ef0f77,0,no_action,0,1205,30.4,125,1
content_1576614a97a2,client_f369cb89fc,0,no_action,0,14,2.1,126,0
content_ef8f01c55c84,client_d029fa3a95,0,no_action,0,39,9.1,221,1
content_2a79f853c8e6,client_d4735e3a26,0,no_action,0,2,4.0,287,0
content_04d8cd344aae,client_9f14025af0,0,no_action,0,181,66.1,298,1
content_ede4d9b6b37a,client_3fdba35f04,0,no_action,0,365,8.8,111,1
content_ffbf322ee7db,client_19581e27de,0,no_action,0,277,22.5,441,0
content_8cef7b786d81,client_6208ef0f77,0,no_action,0,491,20.3,151,1
content_63484de88c09,client_f369cb89fc,0,no_action,0,178,6.3,131,0
content_070119d023de,client_6208ef0f77,0,no_action,0,2452,7.9,287,1
